Round,Reward
1,12.988937495389838
2,2.070783287660743
3,-4.9779116421472285
4,-9.029784450493754
5,-11.09611175339669
6,-12.495799435675144
7,-13.649887785315514
8,-14.61577868014574
9,-14.95762154534459
10,-15.250006434816168
11,-15.556906806491316
12,-15.86803881134838
13,-16.104924486391248
14,-16.384214673005044
15,-16.57411036193371
16,-16.852296854741873
17,-16.852379239350558
18,-17.11994605921209
19,-17.170862725563346
20,-17.146438010782003
21,-17.122989529930056
22,-16.887314798124134
23,-16.904720773547886
24,-16.777440103143455
25,-16.815364663302898
26,-16.78531460929662
27,-16.729546221997587
28,-16.62945533208549
29,-16.76458008773625
30,-16.80726114907302
31,-16.839615609846078
32,-16.72151006415952
33,-16.75350273740478
34,-16.721280697453768
35,-16.716138844750823
36,-16.550776336248965
37,-16.469224913045764
38,-16.426590118184684
39,-16.355137716140597
40,-16.24165783673525
41,-16.237278879946096
42,-16.19032641290687
43,-16.202318813093008
44,-16.28348011439666
45,-16.14715328924358
46,-16.0512955121696
47,-16.010979549959302
48,-15.914794768206775
49,-15.87941757142544
50,-15.864702439680697
51,-15.909269781410694
52,-15.852451968751849
53,-15.963275249302388
54,-15.892969630658628
55,-15.830875113420188
56,-15.714912118948996
57,-15.64284806996584
58,-15.570213795267046
59,-15.516072558611633
60,-15.48117126598954
61,-15.585573893226684
62,-15.666541965305806
63,-15.652643175609407
64,-15.630990398861467
65,-15.641874394193293
66,-15.684190765954554
67,-15.79874670803547
68,-15.767837212421
69,-15.81935258563608
70,-16.04926490262151
71,-16.01219167597592
72,-16.008026237972082
73,-15.829813425056637
74,-15.794821542501449
75,-15.7747858049348
76,-15.804562903940678
77,-15.683859421685336
78,-15.60065578147769
79,-15.83903906531632
80,-16.09871294470504
81,-16.322988989762962
82,-16.431072731828316
83,-16.550876087113284
84,-16.93289483888075
85,-16.79382428645622
86,-17.153467615709815
87,-17.620504138493562
88,-18.683521841152107
89,-18.76433189569507
90,-18.359731082897632
91,-17.740811574645342
92,-17.324931282177566
93,-17.450930605456232
94,-17.804872604832052
95,-17.604878312721848
96,-16.686809323728085
97,-16.933475381135942
98,-14.723426294699312
99,-14.66879774965346
100,-12.582115412130952
101,-12.659312371537087
102,-10.37411012686789
103,-10.300601937483588
104,-10.05289820246835
105,-8.236474307626485
106,-8.305630084127188
107,-8.288837590813637
108,-8.423260994255543
109,-8.39091094583273
110,-8.357775135338306
111,-8.30110128968954
112,-8.238618609309196
113,-8.107879894971848
114,-7.930597381293774
115,-7.75676628947258
116,-7.623034559190273
117,-7.440924653410912
118,-7.2847067072987555
119,-7.175167259573937
120,-7.03899060934782
121,-6.785963916778565
122,-6.400211761891842
123,-6.121208775043487
124,-5.908467239141464
125,-5.685574114322662
126,-5.463672588393092
127,-5.3226992301642895
128,-5.189264063350857
129,-5.067116602323949
130,-5.02009280763159
131,-4.942246437218273
132,-4.817888723337092
133,-4.730797048773093
134,-4.65220278375782
135,-4.593692739866674
136,-4.501445894967764
137,-4.422967513464391
138,-4.368937166780233
139,-4.248686684295535
140,-4.210795271024108
141,-4.158651801384986
142,-4.102333225868643
143,-4.090423868224025
144,-4.055353537760675
145,-3.999769781902432
146,-3.964175411313773
147,-3.815006026625633
148,-3.781192998588085
149,-3.741155747696757
150,-3.709329100325704
151,-3.706140433251858
152,-3.660730013251305
153,-3.6099153250455855
154,-3.5491202041506766
155,-3.493540618568659
156,-3.4220727451145647
157,-3.321044186502695
158,-3.2247499734163285
159,-3.160237164050341
160,-3.052264938503504
161,-2.9567063368856905
162,-2.9722930923104287
163,-2.9157258100807666
164,-2.8750604413449765
165,-2.8935283102095126
166,-2.8850936248898504
167,-2.875128849595785
168,-2.8620519801974296
169,-2.850461379438639
170,-2.8713155910372734
171,-2.8691632248461247
172,-2.851338358223438
173,-2.8023788049817084
174,-2.6422893084585666
175,-2.5765011832118034
176,-2.513882037997246
177,-2.4939293496310717
178,-2.474733686447144
179,-2.445144009590149
180,-2.4116698771715166
181,-2.430722449719906
182,-2.458168357983232
183,-2.4681232616305357
184,-2.4369825132191183
185,-2.411620477959514
186,-2.4040037993341685
187,-2.3985095128417013
188,-2.391042559221387
189,-2.41568304002285
190,-2.408553655073047
191,-2.4189337618649005
192,-2.4730342116206883
193,-2.518432518839836
194,-2.47748501226306
195,-2.4743433836847544
196,-2.4825898472219707
197,-2.4587109509855507
198,-2.4799036040902136
199,-2.4958571661263704
200,-2.504485808312893
201,-2.522145187854767
202,-2.5147512957453726
203,-2.5180705770850182
204,-2.5291299775242804
205,-2.553298784792424
206,-2.544581935927272
207,-2.5660386454313997
208,-2.581801028177142
209,-2.6026545841246844
210,-2.643549492955208
211,-2.681367338821292
212,-2.7773592535406357
213,-2.8405829720199107
214,-2.901384721323848
215,-2.9735871717333797
216,-2.989215501025319
217,-3.033113235235214
218,-3.143659970909357
219,-3.2264473512768745
220,-3.277601494267583
221,-3.324248742684722
222,-3.398251739516854
223,-3.399054599925876
224,-3.4195601288229227
225,-3.448616849631071
226,-3.4283499985933306
227,-3.488477618992329
228,-3.381900887563825
229,-3.3689075455069544
230,-3.3843604151159523
231,-3.363258209452033
232,-3.3480871714651586
233,-3.3462912611663342
234,-3.422546851634979
235,-3.31147733181715
236,-3.3387979246675967
237,-3.344310525432229
238,-3.376614198833704
239,-3.33017675280571
240,-3.327418863028288
241,-3.3072128523141147
242,-3.3095862176269293
243,-3.317154347524047
244,-3.1986300300806763
245,-3.228048549592495
246,-3.227754818275571
247,-3.2349679481238125
248,-3.276055056974292
249,-3.27473342306912
250,-3.2902272708714007
251,-3.290640472248197
252,-3.2820712368935347
253,-3.2579561330378057
254,-3.204287230968476
255,-3.1676019802689552
256,-3.1420642770826817
257,-3.127985017001629
258,-3.154768048226833
259,-3.1968456149101256
260,-3.1197626911103726
261,-3.1132754180580378
262,-3.149490436539054
263,-3.1300728734582663
264,-3.157982351258397
265,-3.153517674654722
266,-3.162575378268957
267,-3.150040783360601
268,-3.138235643133521
269,-3.1422471668571235
270,-3.1505675345659254
271,-3.1584284216165543
272,-3.162671405449509
273,-3.1457257978618145
274,-3.154566740989685
275,-3.194961606711149
276,-3.2199556183069946
277,-3.2698625195771456
278,-3.30668734870851
279,-3.304774611443281
280,-3.296070970594883
281,-3.3442966427654026
282,-3.3505750548094517
283,-3.424184232577681
284,-3.436154775321484
285,-3.4703548599034546
286,-3.47422174885869
287,-3.500970034301281
288,-3.489586450904608
289,-3.4768549509346487
290,-3.4838250916451217
291,-3.427870664745569
292,-3.4008744075894355
293,-3.402044788748026
294,-3.43267826680094
295,-3.5210318813100456
296,-3.516517206723802
297,-3.6667235900647936
298,-3.868011827021837
299,-4.089206677675247
300,-4.249073431268334
301,-4.470131246745586
302,-4.562082006782293
303,-4.758873208612203
304,-4.860347430408001
305,-4.980977320671082
306,-5.034768036007881
307,-5.012765678763389
308,-5.03124255090952
309,-5.024668824672699
310,-5.163713955879212
311,-5.170374190807342
312,-5.204685571044683
313,-5.211544478684663
314,-5.241155098378658
315,-5.256460478901863
316,-5.283446864783764
317,-5.314137998223305
318,-5.293634999543428
319,-5.279467608034611
320,-5.255152105540037
321,-5.271299536526203
322,-5.260031197965145
323,-5.226946423947811
324,-5.206013007462024
325,-5.186823400110006
326,-5.196066989004612
327,-5.179328217357397
328,-5.186642047762871
329,-5.176527643948793
330,-5.160544793307781
331,-5.146951379626989
332,-5.130645667761565
333,-5.10201523527503
334,-5.117652732133865
335,-5.121059864759445
336,-5.124942289292813
337,-5.103775664418936
338,-5.090574416518211
339,-5.081613790243864
340,-5.0639541640877725
341,-5.044897253811359
342,-5.03238930478692
343,-5.059651496261358
344,-5.050852018594742
345,-5.0675995498895645
346,-5.063418583571911
347,-5.047187762707472
348,-5.043705781549216
349,-5.038194954395294
350,-5.053114682435989
351,-5.039479523152113
352,-5.029655692726374
353,-5.030245630443096
354,-5.024560604989529
355,-5.015253728628158
356,-5.01028553172946
357,-4.99331048950553
358,-5.00364072471857
359,-4.9831368833780285
360,-4.985720154643059
361,-5.005707746744156
362,-5.001774661242962
363,-5.020799252390861
364,-5.009483134746551
365,-4.990337890386582
366,-5.002082426100969
367,-4.979455453902483
368,-4.987061285227537
369,-4.984557384997606
370,-4.989890139549971
371,-4.9800048939883705
372,-4.969913736730814
373,-4.986988139897585
374,-4.987682715803385
375,-4.970876782387495
376,-4.958216830343008
377,-4.946559157222509
378,-4.95538502857089
379,-4.96389672011137
380,-4.9508219674229625
381,-4.932635731250048
382,-4.931649281084537
383,-4.923993744701147
384,-4.918634312599897
385,-4.886711390316487
386,-4.87375872284174
387,-4.856633053719998
388,-4.846072367578745
389,-4.819390332698822
390,-4.804867918789387
391,-4.79593106508255
392,-4.770592116564512
393,-4.74817834571004
394,-4.737521106004715
395,-4.748664849996567
396,-4.738874686509371
397,-4.282086351513863
398,-4.316582646965981
399,-4.372305647283793
400,-4.4674792885780334
401,-4.526784483343363
402,-4.602915017306804
403,-4.63573721125722
404,-4.653270197659731
405,-4.6572485730052
406,-4.6937899678945545
407,-4.698110769689083
408,-4.694168793410062
409,-4.716663209348917
410,-4.73037312105298
411,-4.770054922252894
412,-4.790706813335419
413,-4.754751036316156
414,-4.721976012736559
415,-4.703987063467503
416,-4.683635592460632
417,-4.678506635129452
418,-4.671048699319362
419,-4.654181419312954
420,-4.656261951476336
421,-4.654226794838905
422,-4.644874842464924
423,-4.636705666780472
424,-4.633712673932314
425,-4.625771890580654
426,-4.624961619079113
427,-4.633868326991797
428,-4.633099031448364
429,-4.6376179285347465
430,-4.6450118094682695
431,-4.644013920426369
432,-4.643677045404911
433,-4.645734170824289
434,-4.644636892527342
435,-4.642324746400118
436,-4.647263953834772
437,-4.639062936604023
438,-4.635729608684779
439,-4.63408534899354
440,-4.628675797581673
441,-4.6273256063461305
442,-4.631200768053532
443,-4.622996740043163
444,-4.634904670715332
445,-4.62358185723424
446,-4.6271470166742805
447,-4.62629287019372
448,-4.619732883572579
449,-4.615324378013611
450,-4.621011834591627
451,-4.633927428722382
452,-4.621804941445589
453,-4.596880280226469
454,-4.598384473472834
455,-4.611126217246055
456,-4.596004650741816
457,-4.6073022045195104
458,-4.62204695045948
459,-4.565828267484903
460,-4.550259209424257
461,-4.561069656908512
462,-4.581513345986605
463,-4.589102812111378
464,-4.575869109481573
465,-4.5873468674719335
466,-4.573724902421236
467,-4.57024235278368
468,-4.55399164929986
469,-4.5491256095469
470,-4.571965551376342
471,-4.579135168343782
472,-4.572784816473723
473,-4.577431523054838
474,-4.58303781747818
475,-4.579795068502426
476,-4.553509940952063
477,-4.563491833209992
478,-4.533517998456955
479,-4.555690592527389
480,-4.567078794538975
481,-4.561908012628555
482,-4.53306500017643
483,-4.519099317491055
484,-4.471415548026561
485,-4.47883298844099
486,-4.433772829174996
487,-4.339171093085315
488,-4.373310263734311
489,-4.383715842477978
490,-4.393071848154068
491,-4.388023273460567
492,-4.403920222818852
493,-4.398707312531769
494,-4.378839880973101
495,-4.421931858360767
496,-4.374134945496917
497,-4.401474731042981
498,-4.339745992235839
499,-4.335605032555759
500,-4.321566754765809
